"order_id","region","destination_city","category","payment_method","sales_amount","quantity","return_status","customer_type","order_date","discount_pct"
ORD-104673,West,Los Angeles,Electronics,Debit Card,332.20000,1,Not Returned,Returning,2024-05-28,5
ORD-104674,West,Seattle,Electronics,Buy Now Pay Later,108.33000,1,Not Returned,Returning,2025-07-30,0
ORD-104675,South,Nashville,Home,Debit Card,116.91000,2,Not Returned,Returning,2024-06-06,0
ORD-104676,South,Charlotte,Home,Paypal,84.32000,1,Not Returned,Returning,2025-07-23,5
ORD-104677,West,San Diego,Sports,Gift Card,130.31000,1,Not Returned,Returning,2024-04-05,15
ORD-104678,Midwest,Minneapolis,Electronics,Paypal,144.37000,1,Not Returned,Returning,2024-01-02,10
ORD-104679,Midwest,Chicago,Electronics,Credit Card,1239.17000,5,Not Returned,Returning,2025-06-23,0
ORD-104680,Northeast,New York,Fashion,Paypal,133.35000,1,Returned,Returning,2025-12-13,20
ORD-104681,Midwest,Columbus,Electronics,Credit Card,140.90000,1,Not Returned,Returning,2024-08-30,5
ORD-104682,South,Nashville,Electronics,Credit Card,277.37000,2,Not Returned,Returning,2024-05-30,0
ORD-104683,South,Nashville,Home,Paypal,214.08000,1,Not Returned,Loyal,2025-09-02,5
ORD-104684,Northeast,Pittsburgh,Home,Debit Card,101.09000,1,Not Returned,New,2025-08-30,5
ORD-104685,West,San Francisco,Fashion,Apple Pay,278.51000,3,Not Returned,Returning,2025-10-02,0
ORD-104686,Northeast,New York,Electronics,Debit Card,190.30000,1,Not Returned,New,2025-11-11,5
ORD-104687,West,Seattle,Fashion,Credit Card,36.90000,1,Not Returned,Returning,2024-10-07,0
ORD-104688,West,San Diego,Fashion,Paypal,94.87000,1,Not Returned,New,2025-12-06,10
ORD-104689,Northeast,Pittsburgh,Electronics,Credit Card,135.99000,1,Returned,Returning,2024-02-09,5
ORD-104690,West,Phoenix,Home,,134.29000,2,Not Returned,Returning,2025-09-19,5
ORD-104691,Midwest,Columbus,Beauty,Debit Card,300.60000,3,Not Returned,New,2024-12-24,15
ORD-104692,West,Las Vegas,Office Supplies,Credit Card,32.71000,1,Not Returned,New,2025-02-20,10
ORD-104693,Northeast,Newark,Electronics,Debit Card,181.69000,1,Not Returned,Returning,2024-08-10,5
ORD-104694,Northeast,Philadelphia,Electronics,Credit Card,319.75000,1,Not Returned,Loyal,2025-07-07,10
ORD-104695,South,Nashville,Fashion,Debit Card,82.86000,1,Not Returned,Returning,2025-03-13,0
ORD-104696,Northeast,Philadelphia,Fashion,Credit Card,296.39000,3,Not Returned,Returning,2025-12-19,15
ORD-104697,West,Los Angeles,Home,Credit Card,300.03000,2,Not Returned,Returning,2024-05-23,10
ORD-104698,South,Charlotte,Home,,87.65000,2,Not Returned,Returning,2024-12-06,
ORD-104699,West,Las Vegas,Office Supplies,Credit Card,69.20000,3,Not Returned,Returning,2025-08-24,15
ORD-104700,West,Seattle,Home,Debit Card,120.02000,1,Not Returned,New,2024-11-29,20
ORD-104701,West,San Diego,Sports,Paypal,70.55000,1,Not Returned,Loyal,2024-12-19,20
ORD-104702,South,Miami,Office Supplies,Credit Card,228.84000,4,Not Returned,New,2025-07-26,5
ORD-104703,Midwest,St. Louis,Toys,Buy Now Pay Later,99.27000,2,Exchange,New,2025-04-30,0
ORD-104704,West,Los Angeles,Toys,Credit Card,19.35000,1,Not Returned,Returning,2025-03-24,0
ORD-104705,West,Seattle,Beauty,Debit Card,41.14000,2,Not Returned,Returning,2024-07-08,10
ORD-104706,West,Las Vegas,Fashion,Debit Card,51.63000,1,Not Returned,New,2025-07-23,10
ORD-104707,West,San Francisco,Electronics,Credit Card,133.44000,1,Returned,Returning,2024-03-03,15
ORD-104708,South,Charlotte,Fashion,Paypal,143.06000,2,,Returning,2025-06-06,0
ORD-104709,Midwest,St. Louis,Fashion,Buy Now Pay Later,53.65000,1,Not Returned,New,2024-07-12,0
ORD-104710,West,Seattle,Electronics,Credit Card,154.92000,1,Exchange,Returning,2025-08-12,0
ORD-104711,Northeast,Philadelphia,Beauty,Paypal,91.00000,2,Not Returned,New,2025-04-16,0
ORD-104712,West,San Francisco,Home,Credit Card,275.62000,3,Not Returned,Returning,2024-04-11,5
ORD-104713,West,Seattle,Fashion,Debit Card,260.55000,3,Not Returned,New,2024-08-14,0
ORD-104714,Midwest,Chicago,Electronics,Credit Card,798.75000,5,Not Returned,Returning,2025-02-16,5
ORD-104715,Midwest,Columbus,Sports,Apple Pay,64.50000,1,Not Returned,New,2025-10-05,20
ORD-104716,West,Las Vegas,Office Supplies,Debit Card,23.79000,1,Not Returned,Loyal,2025-11-28,0
ORD-104717,South,Nashville,Sports,Credit Card,86.21000,2,Not Returned,New,2025-06-28,5
ORD-104718,Midwest,St. Louis,Electronics,Credit Card,348.47000,2,Not Returned,Returning,2025-08-26,15
ORD-104719,Northeast,Boston,Home,Credit Card,61.88000,1,Not Returned,Returning,2025-01-06,5
ORD-104720,West,Seattle,Toys,Credit Card,37.18000,1,Not Returned,Returning,2025-11-18,5
ORD-104721,Northeast,New York,Sports,Debit Card,366.93000,4,Not Returned,Returning,2024-01-27,15
ORD-104722,Northeast,,Electronics,,204.54000,2,Returned,Returning,2025-05-20,0
ORD-104723,West,Las Vegas,Office Supplies,Paypal,115.73000,3,Not Returned,Returning,2024-06-08,10
ORD-104724,Northeast,Newark,Fashion,Debit Card,137.37000,2,Not Returned,Returning,2025-11-11,20
ORD-104725,South,Nashville,Home,Credit Card,151.18000,1,Not Returned,Returning,2025-12-25,10
ORD-104726,Northeast,Boston,Beauty,Credit Card,23.65000,1,Not Returned,New,2025-12-04,15
ORD-104727,Northeast,Newark,Sports,Paypal,329.72000,5,Not Returned,Returning,2025-10-12,20
ORD-104728,Midwest,Chicago,Home,Debit Card,166.55000,2,Not Returned,Returning,2024-08-29,10
ORD-104729,South,Atlanta,Sports,Credit Card,87.16000,1,Not Returned,Loyal,2025-03-27,15
ORD-104730,South,Houston,Sports,Credit Card,188.47000,2,Not Returned,New,2025-12-25,0
ORD-104731,South,Houston,Electronics,Credit Card,234.21000,1,Not Returned,New,2025-11-06,10
ORD-104732,Northeast,Pittsburgh,Home,Apple Pay,112.39000,2,Not Returned,New,2025-12-24,30
ORD-104733,Northeast,Newark,Sports,Credit Card,434.14000,4,Not Returned,Returning,2025-12-20,15
ORD-104734,Midwest,St. Louis,Toys,Paypal,74.11000,2,Exchange,Returning,2025-09-21,0
ORD-104735,South,Miami,Fashion,Buy Now Pay Later,57.57000,1,Not Returned,Returning,2024-06-26,20
ORD-104736,West,San Diego,Electronics,Apple Pay,310.62000,2,Not Returned,New,2025-12-21,5
ORD-104737,West,Seattle,Toys,Debit Card,220.55000,3,Not Returned,New,2024-10-08,0
ORD-104738,South,Miami,Beauty,Paypal,118.70000,2,Not Returned,Returning,2024-04-12,10
ORD-104739,West,Los Angeles,Fashion,Debit Card,246.77000,3,Not Returned,New,2025-10-10,10
ORD-104740,West,San Francisco,Fashion,Debit Card,240.94000,2,Not Returned,Returning,2025-04-23,5
ORD-104741,West,San Diego,Pet Supplies,Credit Card,67.36000,2,Not Returned,Returning,2025-04-14,5
ORD-104742,Midwest,Minneapolis,Home,Credit Card,124.81000,1,Not Returned,Loyal,2025-08-29,10
ORD-104743,West,Seattle,Pet Supplies,Debit Card,74.68000,2,Not Returned,New,2024-06-24,20
ORD-104744,South,Dallas,Toys,Apple Pay,122.45000,3,Not Returned,Returning,2025-04-04,0
ORD-104745,Northeast,Boston,Pet Supplies,Credit Card,36.94000,1,Not Returned,Returning,2025-12-04,15
ORD-104746,South,Houston,Office Supplies,Credit Card,95.96000,2,Not Returned,Returning,2024-11-27,
ORD-104747,Northeast,Pittsburgh,Sports,Credit Card,75.85000,1,Not Returned,Returning,2024-07-11,0
ORD-104748,Midwest,St. Louis,Home,Apple Pay,113.74000,1,Not Returned,New,2024-08-22,10
ORD-104749,Northeast,Philadelphia,Pet Supplies,Credit Card,20.48000,1,Not Returned,New,2025-09-27,10
ORD-104750,South,Dallas,Electronics,Paypal,399.36000,3,Not Returned,Loyal,2025-01-12,20
ORD-104751,Northeast,Buffalo,Fashion,Buy Now Pay Later,534.98000,2,Not Returned,Returning,2025-12-07,20
ORD-104752,Midwest,Detroit,Home,Apple Pay,269.98000,3,Not Returned,Returning,2025-12-08,10
ORD-104753,Midwest,Chicago,Electronics,Buy Now Pay Later,166.25000,1,Not Returned,New,2024-01-08,5
ORD-104754,Midwest,Detroit,Fashion,Debit Card,288.61000,1,Not Returned,Returning,2025-12-11,10
ORD-104755,Midwest,Detroit,Beauty,Credit Card,81.07000,1,Not Returned,New,2024-07-21,0
ORD-104756,South,Houston,Home,Credit Card,70.19000,1,,Returning,2025-11-29,25
ORD-104757,South,Miami,Toys,Paypal,52.45000,1,Not Returned,New,2024-06-25,10
ORD-104758,West,Seattle,Pet Supplies,Debit Card,147.33000,3,Not Returned,Loyal,2024-05-14,10
ORD-104759,Midwest,Chicago,Home,Credit Card,808.28000,3,Not Returned,Returning,2025-12-15,5
ORD-104760,South,Nashville,Home,Gift Card,685.97000,3,Not Returned,New,2024-07-11,5
ORD-104761,West,San Francisco,Fashion,Debit Card,126.25000,2,Not Returned,Returning,2025-06-10,0
ORD-104762,Midwest,Chicago,Fashion,Credit Card,60.04000,1,Returned,Loyal,2025-04-26,0
ORD-104763,West,San Diego,Home,Credit Card,126.13000,1,Exchange,New,2025-06-15,0
ORD-104764,South,Houston,Fashion,Credit Card,61.36000,1,Not Returned,Returning,2024-02-17,10
ORD-104765,Northeast,Philadelphia,Electronics,Credit Card,280.59000,1,Not Returned,Returning,2024-11-27,0
ORD-104766,Northeast,Philadelphia,Electronics,Credit Card,212.13000,2,Not Returned,Returning,2025-02-14,5
ORD-104767,Northeast,New York,Fashion,Debit Card,327.82000,4,Not Returned,Loyal,2025-11-16,15
ORD-104768,South,Charlotte,Office Supplies,Buy Now Pay Later,40.75000,2,Not Returned,New,2024-06-14,
ORD-104769,West,San Diego,Toys,Credit Card,216.71000,5,Returned,New,2025-06-01,
ORD-104770,Midwest,Indianapolis,Fashion,Credit Card,251.83000,3,Not Returned,New,2025-05-24,10
ORD-104771,South,Nashville,Fashion,Paypal,199.99000,2,Not Returned,Returning,2024-10-09,0
ORD-104772,Northeast,Pittsburgh,Fashion,Debit Card,148.97000,2,Returned,Returning,2024-12-22,5
ORD-104773,West,Seattle,Toys,Debit Card,111.95000,3,Not Returned,Returning,2025-10-25,5
ORD-104774,Midwest,Indianapolis,Home,Credit Card,366.17000,5,Not Returned,New,2025-03-01,0
ORD-104775,Northeast,Buffalo,Home,Credit Card,340.92000,3,Not Returned,Loyal,2025-09-10,0
ORD-104776,West,San Francisco,Home,Debit Card,133.67000,1,Exchange,New,2025-03-06,15
ORD-104777,West,Seattle,Electronics,Credit Card,1085.22000,3,Not Returned,Returning,2025-11-02,20
ORD-104778,West,Los Angeles,Beauty,Credit Card,38.26000,1,Not Returned,Loyal,2024-06-27,15
ORD-104779,Northeast,Buffalo,Fashion,Apple Pay,194.97000,2,Not Returned,Returning,2025-10-27,0
ORD-104780,Northeast,Philadelphia,Home,Apple Pay,69.65000,1,Not Returned,Returning,2024-12-06,30
ORD-104781,Northeast,Newark,Sports,Debit Card,128.61000,1,Not Returned,Returning,2024-11-18,15
ORD-104782,West,Las Vegas,Fashion,Debit Card,263.99000,4,Not Returned,New,2024-03-02,0
ORD-104783,West,San Diego,Sports,Credit Card,162.52000,3,Returned,New,2024-08-28,0
ORD-104784,Northeast,Newark,Electronics,Credit Card,237.53000,2,Not Returned,Returning,2024-01-22,5
ORD-104785,South,Nashville,Electronics,Credit Card,429.37000,3,,Returning,2024-10-25,5
ORD-104786,Midwest,Columbus,Electronics,Debit Card,140.94000,1,Not Returned,New,2024-07-13,0
ORD-104787,South,Atlanta,Office Supplies,Gift Card,22.91000,1,Not Returned,Returning,2025-08-25,5
ORD-104788,West,San Diego,Beauty,Credit Card,49.66000,1,Not Returned,Returning,2024-12-30,15
ORD-104789,Northeast,New York,Fashion,Debit Card,115.20000,2,Not Returned,Returning,2024-01-16,10
ORD-104790,Northeast,Pittsburgh,Pet Supplies,Debit Card,54.59000,1,,New,2025-03-02,0
ORD-104791,West,Las Vegas,Electronics,Credit Card,222.80000,2,Not Returned,Loyal,2024-05-14,20
ORD-104792,Midwest,Minneapolis,Fashion,Credit Card,144.92000,1,Not Returned,Returning,2024-10-16,15
ORD-104793,West,San Diego,Fashion,Buy Now Pay Later,186.00000,4,Not Returned,Returning,2025-02-18,15
ORD-104794,Midwest,Columbus,Home,Debit Card,899.99000,1,Not Returned,Returning,2025-04-20,15
ORD-104795,West,Phoenix,Sports,Credit Card,47.94000,1,Not Returned,Loyal,2025-03-17,5
ORD-104796,Midwest,St. Louis,Sports,Credit Card,68.86000,1,Not Returned,Returning,2025-06-26,0
ORD-104797,Midwest,Indianapolis,Toys,Paypal,52.68000,2,Not Returned,New,2025-05-01,10
ORD-104798,West,Phoenix,Electronics,Debit Card,320.43000,2,Not Returned,New,2024-07-10,5
ORD-104799,West,Los Angeles,Fashion,Debit Card,151.93000,2,Not Returned,Loyal,2025-05-05,10
ORD-104800,Northeast,Philadelphia,Sports,Credit Card,146.97000,4,Not Returned,Returning,2024-10-18,15
ORD-104801,Northeast,Boston,Fashion,Paypal,155.16000,1,Not Returned,Returning,2025-06-12,5
ORD-104802,Midwest,Detroit,Electronics,Credit Card,1041.10000,3,Not Returned,New,2024-10-09,15
ORD-104803,West,Seattle,Office Supplies,Credit Card,13.27000,1,Not Returned,Loyal,2024-09-29,5
ORD-104804,South,Dallas,Electronics,Credit Card,106.30000,1,Not Returned,Returning,2024-06-16,20
ORD-104805,West,Los Angeles,Electronics,Paypal,196.54000,1,Not Returned,Returning,2025-06-25,0
ORD-104806,West,Seattle,Electronics,Buy Now Pay Later,374.36000,3,,Loyal,2025-08-08,0
ORD-104807,Midwest,Columbus,Office Supplies,Paypal,35.81000,1,Not Returned,New,2024-01-13,10
ORD-104808,Midwest,,Electronics,Apple Pay,75.06000,1,Not Returned,Returning,2024-01-26,5
ORD-104809,West,Las Vegas,Home,Gift Card,184.94000,2,Not Returned,Loyal,2025-03-05,0
ORD-104810,South,Nashville,Toys,Paypal,69.30000,2,Not Returned,Returning,2025-06-10,20
ORD-104811,Midwest,St. Louis,Fashion,Credit Card,125.06000,1,Returned,Returning,2024-11-17,15
ORD-104812,Northeast,Pittsburgh,Toys,Credit Card,135.50000,4,,Returning,2025-11-07,25
ORD-104813,Midwest,Indianapolis,Beauty,Paypal,126.65000,4,Returned,Returning,2025-02-16,0
ORD-104814,West,Las Vegas,Office Supplies,Debit Card,46.27000,1,Not Returned,Returning,2024-11-17,20
ORD-104815,South,Nashville,Sports,Apple Pay,90.78000,1,Not Returned,New,2024-12-07,10
ORD-104816,West,Los Angeles,Home,Credit Card,314.51000,2,Returned,Returning,2025-09-24,
ORD-104817,South,Houston,Home,Paypal,145.72000,2,Returned,New,2024-12-20,25
ORD-104818,Midwest,St. Louis,Fashion,Buy Now Pay Later,131.19000,2,Not Returned,Loyal,2025-10-02,0
ORD-104819,South,Charlotte,Home,Debit Card,209.63000,2,Not Returned,Loyal,2024-06-06,15
ORD-104820,West,Seattle,Electronics,Credit Card,97.50000,1,Not Returned,Loyal,2024-05-11,20
ORD-104821,West,Seattle,Home,,676.62000,5,Not Returned,Returning,2024-03-29,20
ORD-104822,Northeast,Philadelphia,Beauty,Paypal,116.49000,2,Not Returned,Returning,2025-11-28,25
ORD-104823,South,Houston,Beauty,Debit Card,89.12000,2,Not Returned,New,2024-05-16,5
ORD-104824,South,Nashville,Sports,Debit Card,212.20000,2,Not Returned,Returning,2024-12-13,0
ORD-104825,Midwest,Chicago,Home,Gift Card,647.75000,5,Not Returned,Returning,2025-09-18,5
ORD-104826,Northeast,New York,Electronics,Paypal,232.23000,1,Not Returned,Returning,2024-09-30,5
ORD-104827,West,San Diego,Electronics,Credit Card,85.74000,1,Not Returned,New,2025-05-16,20
ORD-104828,South,Miami,Fashion,Debit Card,142.75000,1,Not Returned,New,2025-10-21,10
ORD-104829,West,San Francisco,Pet Supplies,Apple Pay,72.50000,1,Not Returned,Returning,2025-02-02,10
ORD-104830,Northeast,Boston,Electronics,Apple Pay,189.10000,2,Not Returned,Returning,2025-12-26,30
ORD-104831,Midwest,Indianapolis,Fashion,Paypal,120.63000,1,Not Returned,Returning,2025-05-15,5
ORD-104832,Northeast,Boston,Fashion,Debit Card,47.92000,1,Not Returned,New,2025-11-09,15
ORD-104833,Northeast,Newark,Beauty,Paypal,126.96000,5,Not Returned,Returning,2025-11-08,10
ORD-104834,West,San Francisco,Sports,Debit Card,28.99000,1,Not Returned,Returning,2025-11-23,15
ORD-104835,Midwest,St. Louis,Fashion,Credit Card,57.38000,1,Not Returned,Loyal,2025-12-29,30
ORD-104836,Northeast,Pittsburgh,Home,Paypal,131.73000,1,Not Returned,New,2024-11-18,15
ORD-104837,South,Nashville,Home,Gift Card,83.87000,1,Not Returned,Returning,2024-04-22,5
ORD-104838,South,Houston,Home,Credit Card,245.70000,1,Not Returned,Returning,2024-09-18,15
ORD-104839,South,Atlanta,Fashion,Gift Card,183.21000,3,Not Returned,Loyal,2025-12-09,15
ORD-104840,West,,Electronics,Paypal,149.83000,1,Not Returned,Returning,2025-02-07,0
ORD-104841,South,Dallas,Home,Credit Card,93.01000,1,Not Returned,Returning,2025-12-21,30
ORD-104842,South,Houston,Sports,Credit Card,241.42000,4,Not Returned,Returning,2025-04-06,0
ORD-104843,South,Charlotte,Fashion,Credit Card,136.02000,2,Not Returned,Returning,2024-09-22,5
ORD-104844,Northeast,Buffalo,Sports,Debit Card,92.83000,2,Not Returned,Returning,2025-01-22,15
ORD-104845,Midwest,Indianapolis,Beauty,Credit Card,24.50000,1,Not Returned,New,2024-11-05,10
ORD-104846,Midwest,Indianapolis,Fashion,Paypal,77.67000,1,Returned,New,2024-09-08,5
ORD-104847,Northeast,Boston,Office Supplies,Buy Now Pay Later,61.23000,2,Not Returned,Loyal,2025-04-10,20
ORD-104848,Northeast,Buffalo,Fashion,,104.46000,2,Returned,Returning,2025-06-10,0
ORD-104849,Midwest,Columbus,Toys,Credit Card,56.08000,1,Not Returned,Returning,2024-05-24,5
ORD-104850,Northeast,Boston,Pet Supplies,Credit Card,48.44000,1,Returned,New,2024-06-24,0
ORD-104851,Northeast,Newark,Beauty,Debit Card,59.09000,1,Not Returned,Returning,2025-10-06,15
ORD-104852,South,Atlanta,Sports,Apple Pay,223.05000,2,Not Returned,New,2025-03-18,15
ORD-104853,West,Phoenix,Home,Debit Card,165.91000,3,Returned,Loyal,2024-04-25,20
ORD-104854,West,,Toys,Paypal,118.97000,2,Not Returned,Returning,2025-02-04,0
ORD-104855,West,,Office Supplies,Apple Pay,20.52000,2,Not Returned,New,2024-08-02,15
ORD-104856,West,San Diego,Office Supplies,Paypal,59.26000,3,Not Returned,New,2024-03-19,5
ORD-104857,Midwest,St. Louis,Sports,Paypal,131.61000,1,Returned,New,2025-09-03,0
ORD-104858,West,Las Vegas,Sports,Credit Card,74.98000,1,Exchange,Loyal,2025-10-09,0
ORD-104859,West,Las Vegas,Beauty,Credit Card,28.02000,1,Not Returned,Loyal,2024-11-11,5
ORD-104860,West,Los Angeles,Electronics,Debit Card,126.08000,1,Not Returned,Loyal,2024-09-26,10
ORD-104861,South,Nashville,Electronics,Debit Card,473.91000,3,Not Returned,Returning,2025-05-30,10
ORD-104862,Midwest,St. Louis,Sports,Credit Card,110.90000,2,Not Returned,Returning,2025-07-23,15
ORD-104863,South,Nashville,Beauty,Debit Card,35.94000,1,Not Returned,New,2025-11-02,10
ORD-104864,West,Las Vegas,Toys,Credit Card,72.08000,1,Not Returned,New,2025-08-30,10
ORD-104865,Northeast,Pittsburgh,Fashion,Buy Now Pay Later,153.48000,5,Not Returned,Loyal,2025-07-24,15
ORD-104866,Northeast,New York,Home,Gift Card,73.06000,1,Not Returned,Returning,2024-02-25,10
ORD-104867,South,Atlanta,Toys,Gift Card,472.41000,4,Not Returned,Returning,2025-11-09,20
ORD-104868,Midwest,Indianapolis,Electronics,Debit Card,188.07000,2,Not Returned,Returning,2025-05-24,15
ORD-104869,West,San Francisco,Home,Debit Card,145.55000,2,Not Returned,Returning,2024-10-26,5
ORD-104870,South,Miami,Toys,Credit Card,122.18000,2,Not Returned,Returning,2025-12-14,20
ORD-104871,South,Nashville,Fashion,Paypal,291.25000,3,Not Returned,Returning,2025-12-07,30
ORD-104872,South,,Electronics,Apple Pay,171.11000,1,Not Returned,Loyal,2025-03-02,5
ORD-104873,West,San Diego,Electronics,Paypal,322.38000,3,Not Returned,New,2024-02-25,5
ORD-104874,Midwest,Minneapolis,Electronics,Apple Pay,396.94000,2,Exchange,Returning,2024-07-11,5
ORD-104875,Northeast,Pittsburgh,Electronics,Debit Card,189.27000,1,Returned,Returning,2024-01-30,5
ORD-104876,South,Nashville,Office Supplies,Credit Card,34.07000,2,Not Returned,New,2024-10-22,0
ORD-104877,Midwest,Detroit,Sports,Credit Card,201.54000,5,,Returning,2024-09-19,5
ORD-104878,South,Charlotte,Home,Credit Card,92.99000,1,Not Returned,Returning,2025-12-06,15
ORD-104879,West,San Francisco,Electronics,Debit Card,127.29000,1,Not Returned,New,2025-04-26,0
ORD-104880,Midwest,Columbus,Fashion,Credit Card,128.44000,2,Not Returned,Loyal,2025-07-16,5
ORD-104881,South,Charlotte,Sports,Credit Card,89.01000,2,Not Returned,Returning,2025-01-21,0
ORD-104882,South,Nashville,Pet Supplies,Credit Card,88.74000,2,Not Returned,New,2024-01-13,0
ORD-104883,Northeast,Newark,Office Supplies,Credit Card,22.04000,1,Not Returned,Returning,2025-09-13,5
ORD-104884,South,Charlotte,Fashion,Credit Card,144.25000,2,Not Returned,New,2025-02-27,0
ORD-104885,West,San Diego,Fashion,Paypal,46.53000,1,Not Returned,Returning,2024-05-19,15
ORD-104886,Midwest,Chicago,Electronics,Credit Card,197.87000,1,Not Returned,Returning,2024-11-30,25
ORD-104887,Northeast,Pittsburgh,Beauty,Paypal,16.77000,1,Not Returned,Returning,2024-03-18,0
ORD-104888,South,Dallas,Fashion,Credit Card,155.41000,2,Not Returned,Returning,2024-03-14,0
ORD-104889,West,Los Angeles,Fashion,Debit Card,63.24000,1,Not Returned,New,2025-03-12,15
